"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1995","1995","PER","Persons","3","thousands",,,29302.31,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1996","1996","PER","Persons","3","thousands",,,29610.22,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1997","1997","PER","Persons","3","thousands",,,29905.95,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1998","1998","PER","Persons","3","thousands",,,30155.17,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1999","1999","PER","Persons","3","thousands",,,30401.29,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2000","2000","PER","Persons","3","thousands",,,30685.73,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2001","2001","PER","Persons","3","thousands",,,31019.02,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2002","2002","PER","Persons","3","thousands",,,31353.66,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2003","2003","PER","Persons","3","thousands",,,31639.67,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2004","2004","PER","Persons","3","thousands",,,31940.68,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2005","2005","PER","Persons","3","thousands",,,32245.21,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2006","2006","PER","Persons","3","thousands",,,32576.07,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2007","2007","PER","Persons","3","thousands",,,32927.52,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2008","2008","PER","Persons","3","thousands",,,33317.66,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2009","2009","PER","Persons","3","thousands",,,33726.91,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2010","2010","PER","Persons","3","thousands",,,34126.55,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2011","2011","PER","Persons","3","thousands",,,34483.98,,
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2012","2012","PER","Persons","3","thousands",,,34880.49,"B","Break"
"CAN","Canada","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2013","2013","PER","Persons","3","thousands",,,35158,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1995","1995","PER","Persons","3","thousands",,,14799.83,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1996","1996","PER","Persons","3","thousands",,,14959.89,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1997","1997","PER","Persons","3","thousands",,,15099.46,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1998","1998","PER","Persons","3","thousands",,,15229.97,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1999","1999","PER","Persons","3","thousands",,,15352.53,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2000","2000","PER","Persons","3","thousands",,,15491.77,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2001","2001","PER","Persons","3","thousands",,,15653.41,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2002","2002","PER","Persons","3","thousands",,,15820.5,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2003","2003","PER","Persons","3","thousands",,,15964.21,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2004","2004","PER","Persons","3","thousands",,,16114.92,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2005","2005","PER","Persons","3","thousands",,,16265.41,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2006","2006","PER","Persons","3","thousands",,,16428.2,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2007","2007","PER","Persons","3","thousands",,,16604.11,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2008","2008","PER","Persons","3","thousands",,,16798.3,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2009","2009","PER","Persons","3","thousands",,,17000.39,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2010","2010","PER","Persons","3","thousands",,,17199.94,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2011","2011","PER","Persons","3","thousands",,,17377.02,,
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2012","2012","PER","Persons","3","thousands",,,17571.35,"B","Break"
"CAN","Canada","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2013","2013","PER","Persons","3","thousands",,,17726,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1995","1995","PER","Persons","3","thousands",,,14502.48,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1996","1996","PER","Persons","3","thousands",,,14650.33,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1997","1997","PER","Persons","3","thousands",,,14806.49,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1998","1998","PER","Persons","3","thousands",,,14925.2,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1999","1999","PER","Persons","3","thousands",,,15048.76,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2000","2000","PER","Persons","3","thousands",,,15193.96,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2001","2001","PER","Persons","3","thousands",,,15365.61,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2002","2002","PER","Persons","3","thousands",,,15533.16,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2003","2003","PER","Persons","3","thousands",,,15675.46,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2004","2004","PER","Persons","3","thousands",,,15825.75,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2005","2005","PER","Persons","3","thousands",,,15979.8,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2006","2006","PER","Persons","3","thousands",,,16147.87,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2007","2007","PER","Persons","3","thousands",,,16323.41,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2008","2008","PER","Persons","3","thousands",,,16519.36,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2009","2009","PER","Persons","3","thousands",,,16726.52,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2010","2010","PER","Persons","3","thousands",,,16926.61,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2011","2011","PER","Persons","3","thousands",,,17106.96,,
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2012","2012","PER","Persons","3","thousands",,,17309.14,"B","Break"
"CAN","Canada","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2013","2013","PER","Persons","3","thousands",,,17432,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","1995","1995","PER","Persons","3","thousands",,,29142,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","1996","1996","PER","Persons","3","thousands",,,29447,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","1997","1997","PER","Persons","3","thousands",,,29752,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","1998","1998","PER","Persons","3","thousands",,,30029,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","1999","1999","PER","Persons","3","thousands",,,30260,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2000","2000","PER","Persons","3","thousands",,,30526,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2001","2001","PER","Persons","3","thousands",,,30824,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2002","2002","PER","Persons","3","thousands",,,31171,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2003","2003","PER","Persons","3","thousands",,,31480,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2004","2004","PER","Persons","3","thousands",,,31775,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2005","2005","PER","Persons","3","thousands",,,32075,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2006","2006","PER","Persons","3","thousands",,,32395,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2007","2007","PER","Persons","3","thousands",,,32717,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2008","2008","PER","Persons","3","thousands",,,33050,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2009","2009","PER","Persons","3","thousands",,,33427,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2010","2010","PER","Persons","3","thousands",,,33808,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2011","2011","PER","Persons","3","thousands",,,34166,,
"CAN","Canada","YVPO01L1_ST","Population at 1 January","A","Annual","2012","2012","PER","Persons","3","thousands",,,34543,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","1995","1995","PER","Persons","3","thousands",,,29447,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","1996","1996","PER","Persons","3","thousands",,,29752,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","1997","1997","PER","Persons","3","thousands",,,30029,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","1998","1998","PER","Persons","3","thousands",,,30260,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","1999","1999","PER","Persons","3","thousands",,,30526,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2000","2000","PER","Persons","3","thousands",,,30824,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2001","2001","PER","Persons","3","thousands",,,31171,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2002","2002","PER","Persons","3","thousands",,,31480,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2003","2003","PER","Persons","3","thousands",,,31775,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2004","2004","PER","Persons","3","thousands",,,32075,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2005","2005","PER","Persons","3","thousands",,,32395,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2006","2006","PER","Persons","3","thousands",,,32717,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2007","2007","PER","Persons","3","thousands",,,33050,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2008","2008","PER","Persons","3","thousands",,,33427,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2009","2009","PER","Persons","3","thousands",,,33808,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2010","2010","PER","Persons","3","thousands",,,34166,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2011","2011","PER","Persons","3","thousands",,,34543,,
"CAN","Canada","YVPO12L1_ST","Population 31st December","A","Annual","2012","2012","PER","Persons","3","thousands",,,34941,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","1995","1995","PER","Persons","3","thousands",,,305,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","1996","1996","PER","Persons","3","thousands",,,305,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","1997","1997","PER","Persons","3","thousands",,,277,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","1998","1998","PER","Persons","3","thousands",,,231,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","1999","1999","PER","Persons","3","thousands",,,266,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2000","2000","PER","Persons","3","thousands",,,298,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2001","2001","PER","Persons","3","thousands",,,347,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2002","2002","PER","Persons","3","thousands",,,309,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2003","2003","PER","Persons","3","thousands",,,295,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2004","2004","PER","Persons","3","thousands",,,300,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2005","2005","PER","Persons","3","thousands",,,320,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2006","2006","PER","Persons","3","thousands",,,322,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2007","2007","PER","Persons","3","thousands",,,333,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2008","2008","PER","Persons","3","thousands",,,377,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2009","2009","PER","Persons","3","thousands",,,381,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2010","2010","PER","Persons","3","thousands",,,358,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2011","2011","PER","Persons","3","thousands",,,377,,
"CAN","Canada","YVPOI1L1_ST","Total increase","A","Annual","2012","2012","PER","Persons","3","thousands",,,398,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","1995","1995","PER","Persons","3","thousands",,,378,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","1996","1996","PER","Persons","3","thousands",,,366,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","1997","1997","PER","Persons","3","thousands",,,349,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","1998","1998","PER","Persons","3","thousands",,,342,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","1999","1999","PER","Persons","3","thousands",,,337,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2000","2000","PER","Persons","3","thousands",,,328,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2001","2001","PER","Persons","3","thousands",,,334,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2002","2002","PER","Persons","3","thousands",,,329,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2003","2003","PER","Persons","3","thousands",,,335,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2004","2004","PER","Persons","3","thousands",,,337,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2005","2005","PER","Persons","3","thousands",,,342,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2006","2006","PER","Persons","3","thousands",,,355,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2007","2007","PER","Persons","3","thousands",,,368,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2008","2008","PER","Persons","3","thousands",,,378,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2009","2009","PER","Persons","3","thousands",,,381,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2010","2010","PER","Persons","3","thousands",,,377,,
"CAN","Canada","YVPOBIL1_ST","Births","A","Annual","2011","2011","PER","Persons","3","thousands",,,380,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","1995","1995","PER","Persons","3","thousands",,,211,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","1996","1996","PER","Persons","3","thousands",,,213,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","1997","1997","PER","Persons","3","thousands",,,216,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","1998","1998","PER","Persons","3","thousands",,,218,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","1999","1999","PER","Persons","3","thousands",,,220,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","2000","2000","PER","Persons","3","thousands",,,218,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","2001","2001","PER","Persons","3","thousands",,,220,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","2002","2002","PER","Persons","3","thousands",,,224,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","2003","2003","PER","Persons","3","thousands",,,226,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","2004","2004","PER","Persons","3","thousands",,,227,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","2005","2005","PER","Persons","3","thousands",,,230,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","2006","2006","PER","Persons","3","thousands",,,228,,
"CAN","Canada","YVPODEL1_ST","Deaths","A","Annual","2007","2007","PER","Persons","3","thousands",,,235,,
